date,gregorianYear,buddhistEraYear,weekday,eventId,nameZh,nameThai,nameEn,category,thaiLunarText,thaiLunarMonth,thaiLunarDay,thaiLunarHalf,thaiLunarDayInHalf,note
1980-04-08,1980,2523,星期二,wan_phra,泰國佛日,วันพระ,Wan Phra,thai-buddhist,แรม 8 ค่ำ เดือน 5,5,23,waning,8,
1980-04-14,1980,2523,星期一,wan_phra,泰國佛日,วันพระ,Wan Phra,thai-buddhist,แรม 14 ค่ำ เดือน 5,5,29,waning,14,
1980-04-22,1980,2523,星期二,wan_phra,泰國佛日,วันพระ,Wan Phra,thai-buddhist,ขึ้น 8 ค่ำ เดือน 6,6,8,waxing,8,
1980-04-29,1980,2523,星期二,wan_phra,泰國佛日,วันพระ,Wan Phra,thai-buddhist,ขึ้น 15 ค่ำ เดือน 6,6,15,waxing,15,
1980-05-07,1980,2523,星期三,wan_phra,泰國佛日,วันพระ,Wan Phra,thai-buddhist,แรม 8 ค่ำ เดือน 6,6,23,waning,8,
1980-05-14,1980,2523,星期三,wan_phra,泰國佛日,วันพระ,Wan Phra,thai-buddhist,แรม 15 ค่ำ เดือน 6,6,30,waning,15,
1980-05-22,1980,2523,星期四,wan_phra,泰國佛日,วันพระ,Wan Phra,thai-buddhist,ขึ้น 8 ค่ำ เดือน 7,7,8,waxing,8,
1980-05-29,1980,2523,星期四,visakha_bucha,衛塞節,วิสาขบูชา,Visakha Bucha,thai-buddhist-major,ขึ้น 15 ค่ำ เดือน 7,7,15,waxing,15,
1980-05-29,1980,2523,星期四,wan_phra,泰國佛日,วันพระ,Wan Phra,thai-buddhist,ขึ้น 15 ค่ำ เดือน 7,7,15,waxing,15,
1980-06-06,1980,2523,星期五,wan_phra,泰國佛日,วันพระ,Wan Phra,thai-buddhist,แรม 8 ค่ำ เดือน 7,7,23,waning,8,
1980-06-12,1980,2523,星期四,wan_phra,泰國佛日,วันพระ,Wan Phra,thai-buddhist,แรม 14 ค่ำ เดือน 7,7,29,waning,14,
1980-06-20,1980,2523,星期五,wan_phra,泰國佛日,วันพระ,Wan Phra,thai-buddhist,ขึ้น 8 ค่ำ เดือน 8,8,8,waxing,8,
1980-06-27,1980,2523,星期五,wan_phra,泰國佛日,วันพระ,Wan Phra,thai-buddhist,ขึ้น 15 ค่ำ เดือน 8,8,15,waxing,15,
1980-07-05,1980,2523,星期六,wan_phra,泰國佛日,วันพระ,Wan Phra,thai-buddhist,แรม 8 ค่ำ เดือน 8,8,23,waning,8,
1980-07-12,1980,2523,星期六,wan_phra,泰國佛日,วันพระ,Wan Phra,thai-buddhist,แรม 15 ค่ำ เดือน 8,8,30,waning,15,
1980-07-20,1980,2523,星期日,wan_phra,泰國佛日,วันพระ,Wan Phra,thai-buddhist,ขึ้น 8 ค่ำ เดือน 88,88,8,waxing,8,
1980-07-27,1980,2523,星期日,wan_phra,泰國佛日,วันพระ,Wan Phra,thai-buddhist,ขึ้น 15 ค่ำ เดือน 88,88,15,waxing,15,
1980-07-28,1980,2523,星期一,khao_phansa,入雨安居,เข้าพรรษา,Khao Phansa,thai-buddhist-major,แรม 1 ค่ำ เดือน 88,88,16,waning,1,
1980-08-04,1980,2523,星期一,wan_phra,泰國佛日,วันพระ,Wan Phra,thai-buddhist,แรม 8 ค่ำ เดือน 88,88,23,waning,8,
1980-08-11,1980,2523,星期一,wan_phra,泰國佛日,วันพระ,Wan Phra,thai-buddhist,แรม 15 ค่ำ เดือน 88,88,30,waning,15,
1980-08-19,1980,2523,星期二,wan_phra,泰國佛日,วันพระ,Wan Phra,thai-buddhist,ขึ้น 8 ค่ำ เดือน 9,9,8,waxing,8,
1980-08-26,1980,2523,星期二,wan_phra,泰國佛日,วันพระ,Wan Phra,thai-buddhist,ขึ้น 15 ค่ำ เดือน 9,9,15,waxing,15,
1980-09-03,1980,2523,星期三,wan_phra,泰國佛日,วันพระ,Wan Phra,thai-buddhist,แรม 8 ค่ำ เดือน 9,9,23,waning,8,
1980-09-09,1980,2523,星期二,wan_phra,泰國佛日,วันพระ,Wan Phra,thai-buddhist,แรม 14 ค่ำ เดือน 9,9,29,waning,14,
1980-09-17,1980,2523,星期三,wan_phra,泰國佛日,วันพระ,Wan Phra,thai-buddhist,ขึ้น 8 ค่ำ เดือน 10,10,8,waxing,8,
1980-09-24,1980,2523,星期三,wan_phra,泰國佛日,วันพระ,Wan Phra,thai-buddhist,ขึ้น 15 ค่ำ เดือน 10,10,15,waxing,15,
1980-10-02,1980,2523,星期四,wan_phra,泰國佛日,วันพระ,Wan Phra,thai-buddhist,แรม 8 ค่ำ เดือน 10,10,23,waning,8,
1980-10-09,1980,2523,星期四,wan_phra,泰國佛日,วันพระ,Wan Phra,thai-buddhist,แรม 15 ค่ำ เดือน 10,10,30,waning,15,
1980-10-17,1980,2523,星期五,wan_phra,泰國佛日,วันพระ,Wan Phra,thai-buddhist,ขึ้น 8 ค่ำ เดือน 11,11,8,waxing,8,
1980-10-24,1980,2523,星期五,ok_phansa,出雨安居,ออกพรรษา,Ok Phansa,thai-buddhist-major,ขึ้น 15 ค่ำ เดือน 11,11,15,waxing,15,
1980-10-24,1980,2523,星期五,wan_phra,泰國佛日,วันพระ,Wan Phra,thai-buddhist,ขึ้น 15 ค่ำ เดือน 11,11,15,waxing,15,
1980-11-01,1980,2523,星期六,wan_phra,泰國佛日,วันพระ,Wan Phra,thai-buddhist,แรม 8 ค่ำ เดือน 11,11,23,waning,8,
1980-11-07,1980,2523,星期五,wan_phra,泰國佛日,วันพระ,Wan Phra,thai-buddhist,แรม 14 ค่ำ เดือน 11,11,29,waning,14,
1980-11-15,1980,2523,星期六,wan_phra,泰國佛日,วันพระ,Wan Phra,thai-buddhist,ขึ้น 8 ค่ำ เดือน 12,12,8,waxing,8,
1980-11-22,1980,2523,星期六,wan_phra,泰國佛日,วันพระ,Wan Phra,thai-buddhist,ขึ้น 15 ค่ำ เดือน 12,12,15,waxing,15,
1980-11-30,1980,2523,星期日,wan_phra,泰國佛日,วันพระ,Wan Phra,thai-buddhist,แรม 8 ค่ำ เดือน 12,12,23,waning,8,
1980-12-07,1980,2523,星期日,wan_phra,泰國佛日,วันพระ,Wan Phra,thai-buddhist,แรม 15 ค่ำ เดือน 12,12,30,waning,15,
1980-12-15,1980,2523,星期一,wan_phra,泰國佛日,วันพระ,Wan Phra,thai-buddhist,ขึ้น 8 ค่ำ เดือน 1,1,8,waxing,8,
1980-12-22,1980,2523,星期一,wan_phra,泰國佛日,วันพระ,Wan Phra,thai-buddhist,ขึ้น 15 ค่ำ เดือน 1,1,15,waxing,15,
1980-12-30,1980,2523,星期二,wan_phra,泰國佛日,วันพระ,Wan Phra,thai-buddhist,แรม 8 ค่ำ เดือน 1,1,23,waning,8,
1981-01-05,1981,2524,星期一,wan_phra,泰國佛日,วันพระ,Wan Phra,thai-buddhist,แรม 14 ค่ำ เดือน 1,1,29,waning,14,
1981-01-13,1981,2524,星期二,wan_phra,泰國佛日,วันพระ,Wan Phra,thai-buddhist,ขึ้น 8 ค่ำ เดือน 2,2,8,waxing,8,
1981-01-20,1981,2524,星期二,wan_phra,泰國佛日,วันพระ,Wan Phra,thai-buddhist,ขึ้น 15 ค่ำ เดือน 2,2,15,waxing,15,
1981-01-28,1981,2524,星期三,wan_phra,泰國佛日,วันพระ,Wan Phra,thai-buddhist,แรม 8 ค่ำ เดือน 2,2,23,waning,8,
1981-02-04,1981,2524,星期三,wan_phra,泰國佛日,วันพระ,Wan Phra,thai-buddhist,แรม 15 ค่ำ เดือน 2,2,30,waning,15,
1981-02-12,1981,2524,星期四,wan_phra,泰國佛日,วันพระ,Wan Phra,thai-buddhist,ขึ้น 8 ค่ำ เดือน 3,3,8,waxing,8,
1981-02-19,1981,2524,星期四,makha_bucha,萬佛節,มาฆบูชา,Makha Bucha,thai-buddhist-major,ขึ้น 15 ค่ำ เดือน 3,3,15,waxing,15,
1981-02-19,1981,2524,星期四,wan_phra,泰國佛日,วันพระ,Wan Phra,thai-buddhist,ขึ้น 15 ค่ำ เดือน 3,3,15,waxing,15,
1981-02-27,1981,2524,星期五,wan_phra,泰國佛日,วันพระ,Wan Phra,thai-buddhist,แรม 8 ค่ำ เดือน 3,3,23,waning,8,
1981-03-05,1981,2524,星期四,wan_phra,泰國佛日,วันพระ,Wan Phra,thai-buddhist,แรม 14 ค่ำ เดือน 3,3,29,waning,14,
1981-03-13,1981,2524,星期五,wan_phra,泰國佛日,วันพระ,Wan Phra,thai-buddhist,ขึ้น 8 ค่ำ เดือน 4,4,8,waxing,8,
1981-03-20,1981,2524,星期五,wan_phra,泰國佛日,วันพระ,Wan Phra,thai-buddhist,ขึ้น 15 ค่ำ เดือน 4,4,15,waxing,15,
1981-03-28,1981,2524,星期六,wan_phra,泰國佛日,วันพระ,Wan Phra,thai-buddhist,แรม 8 ค่ำ เดือน 4,4,23,waning,8,
1981-04-04,1981,2524,星期六,wan_phra,泰國佛日,วันพระ,Wan Phra,thai-buddhist,แรม 15 ค่ำ เดือน 4,4,30,waning,15,
1981-04-12,1981,2524,星期日,wan_phra,泰國佛日,วันพระ,Wan Phra,thai-buddhist,ขึ้น 8 ค่ำ เดือน 5,5,8,waxing,8,
1981-04-19,1981,2524,星期日,wan_phra,泰國佛日,วันพระ,Wan Phra,thai-buddhist,ขึ้น 15 ค่ำ เดือน 5,5,15,waxing,15,
1981-04-27,1981,2524,星期一,wan_phra,泰國佛日,วันพระ,Wan Phra,thai-buddhist,แรม 8 ค่ำ เดือน 5,5,23,waning,8,
1981-05-03,1981,2524,星期日,wan_phra,泰國佛日,วันพระ,Wan Phra,thai-buddhist,แรม 14 ค่ำ เดือน 5,5,29,waning,14,
1981-05-11,1981,2524,星期一,wan_phra,泰國佛日,วันพระ,Wan Phra,thai-buddhist,ขึ้น 8 ค่ำ เดือน 6,6,8,waxing,8,
1981-05-18,1981,2524,星期一,visakha_bucha,衛塞節,วิสาขบูชา,Visakha Bucha,thai-buddhist-major,ขึ้น 15 ค่ำ เดือน 6,6,15,waxing,15,
1981-05-18,1981,2524,星期一,wan_phra,泰國佛日,วันพระ,Wan Phra,thai-buddhist,ขึ้น 15 ค่ำ เดือน 6,6,15,waxing,15,
1981-05-26,1981,2524,星期二,wan_phra,泰國佛日,วันพระ,Wan Phra,thai-buddhist,แรม 8 ค่ำ เดือน 6,6,23,waning,8,
1981-06-02,1981,2524,星期二,wan_phra,泰國佛日,วันพระ,Wan Phra,thai-buddhist,แรม 15 ค่ำ เดือน 6,6,30,waning,15,
1981-06-10,1981,2524,星期三,wan_phra,泰國佛日,วันพระ,Wan Phra,thai-buddhist,ขึ้น 8 ค่ำ เดือน 7,7,8,waxing,8,
1981-06-17,1981,2524,星期三,wan_phra,泰國佛日,วันพระ,Wan Phra,thai-buddhist,ขึ้น 15 ค่ำ เดือน 7,7,15,waxing,15,
1981-06-25,1981,2524,星期四,wan_phra,泰國佛日,วันพระ,Wan Phra,thai-buddhist,แรม 8 ค่ำ เดือน 7,7,23,waning,8,
1981-07-01,1981,2524,星期三,wan_phra,泰國佛日,วันพระ,Wan Phra,thai-buddhist,แรม 14 ค่ำ เดือน 7,7,29,waning,14,
1981-07-09,1981,2524,星期四,wan_phra,泰國佛日,วันพระ,Wan Phra,thai-buddhist,ขึ้น 8 ค่ำ เดือน 8,8,8,waxing,8,
1981-07-16,1981,2524,星期四,wan_phra,泰國佛日,วันพระ,Wan Phra,thai-buddhist,ขึ้น 15 ค่ำ เดือน 8,8,15,waxing,15,
1981-07-17,1981,2524,星期五,khao_phansa,入雨安居,เข้าพรรษา,Khao Phansa,thai-buddhist-major,แรม 1 ค่ำ เดือน 8,8,16,waning,1,
1981-07-24,1981,2524,星期五,wan_phra,泰國佛日,วันพระ,Wan Phra,thai-buddhist,แรม 8 ค่ำ เดือน 8,8,23,waning,8,
1981-07-31,1981,2524,星期五,wan_phra,泰國佛日,วันพระ,Wan Phra,thai-buddhist,แรม 15 ค่ำ เดือน 8,8,30,waning,15,
1981-08-08,1981,2524,星期六,wan_phra,泰國佛日,วันพระ,Wan Phra,thai-buddhist,ขึ้น 8 ค่ำ เดือน 9,9,8,waxing,8,
1981-08-15,1981,2524,星期六,wan_phra,泰國佛日,วันพระ,Wan Phra,thai-buddhist,ขึ้น 15 ค่ำ เดือน 9,9,15,waxing,15,
1981-08-23,1981,2524,星期日,wan_phra,泰國佛日,วันพระ,Wan Phra,thai-buddhist,แรม 8 ค่ำ เดือน 9,9,23,waning,8,
1981-08-29,1981,2524,星期六,wan_phra,泰國佛日,วันพระ,Wan Phra,thai-buddhist,แรม 14 ค่ำ เดือน 9,9,29,waning,14,
1981-09-06,1981,2524,星期日,wan_phra,泰國佛日,วันพระ,Wan Phra,thai-buddhist,ขึ้น 8 ค่ำ เดือน 10,10,8,waxing,8,
1981-09-13,1981,2524,星期日,wan_phra,泰國佛日,วันพระ,Wan Phra,thai-buddhist,ขึ้น 15 ค่ำ เดือน 10,10,15,waxing,15,
1981-09-21,1981,2524,星期一,wan_phra,泰國佛日,วันพระ,Wan Phra,thai-buddhist,แรม 8 ค่ำ เดือน 10,10,23,waning,8,
1981-09-28,1981,2524,星期一,wan_phra,泰國佛日,วันพระ,Wan Phra,thai-buddhist,แรม 15 ค่ำ เดือน 10,10,30,waning,15,
1981-10-06,1981,2524,星期二,wan_phra,泰國佛日,วันพระ,Wan Phra,thai-buddhist,ขึ้น 8 ค่ำ เดือน 11,11,8,waxing,8,
1981-10-13,1981,2524,星期二,ok_phansa,出雨安居,ออกพรรษา,Ok Phansa,thai-buddhist-major,ขึ้น 15 ค่ำ เดือน 11,11,15,waxing,15,
1981-10-13,1981,2524,星期二,wan_phra,泰國佛日,วันพระ,Wan Phra,thai-buddhist,ขึ้น 15 ค่ำ เดือน 11,11,15,waxing,15,
1981-10-21,1981,2524,星期三,wan_phra,泰國佛日,วันพระ,Wan Phra,thai-buddhist,แรม 8 ค่ำ เดือน 11,11,23,waning,8,
1981-10-27,1981,2524,星期二,wan_phra,泰國佛日,วันพระ,Wan Phra,thai-buddhist,แรม 14 ค่ำ เดือน 11,11,29,waning,14,
1981-11-04,1981,2524,星期三,wan_phra,泰國佛日,วันพระ,Wan Phra,thai-buddhist,ขึ้น 8 ค่ำ เดือน 12,12,8,waxing,8,
1981-11-11,1981,2524,星期三,wan_phra,泰國佛日,วันพระ,Wan Phra,thai-buddhist,ขึ้น 15 ค่ำ เดือน 12,12,15,waxing,15,
1981-11-19,1981,2524,星期四,wan_phra,泰國佛日,วันพระ,Wan Phra,thai-buddhist,แรม 8 ค่ำ เดือน 12,12,23,waning,8,
1981-11-26,1981,2524,星期四,wan_phra,泰國佛日,วันพระ,Wan Phra,thai-buddhist,แรม 15 ค่ำ เดือน 12,12,30,waning,15,
1981-12-04,1981,2524,星期五,wan_phra,泰國佛日,วันพระ,Wan Phra,thai-buddhist,ขึ้น 8 ค่ำ เดือน 1,1,8,waxing,8,
1981-12-11,1981,2524,星期五,wan_phra,泰國佛日,วันพระ,Wan Phra,thai-buddhist,ขึ้น 15 ค่ำ เดือน 1,1,15,waxing,15,
1981-12-19,1981,2524,星期六,wan_phra,泰國佛日,วันพระ,Wan Phra,thai-buddhist,แรม 8 ค่ำ เดือน 1,1,23,waning,8,
1981-12-25,1981,2524,星期五,wan_phra,泰國佛日,วันพระ,Wan Phra,thai-buddhist,แรม 14 ค่ำ เดือน 1,1,29,waning,14,
1982-01-02,1982,2525,星期六,wan_phra,泰國佛日,วันพระ,Wan Phra,thai-buddhist,ขึ้น 8 ค่ำ เดือน 2,2,8,waxing,8,
1982-01-09,1982,2525,星期六,wan_phra,泰國佛日,วันพระ,Wan Phra,thai-buddhist,ขึ้น 15 ค่ำ เดือน 2,2,15,waxing,15,
1982-01-17,1982,2525,星期日,wan_phra,泰國佛日,วันพระ,Wan Phra,thai-buddhist,แรม 8 ค่ำ เดือน 2,2,23,waning,8,
1982-01-24,1982,2525,星期日,wan_phra,泰國佛日,วันพระ,Wan Phra,thai-buddhist,แรม 15 ค่ำ เดือน 2,2,30,waning,15,
1982-02-01,1982,2525,星期一,wan_phra,泰國佛日,วันพระ,Wan Phra,thai-buddhist,ขึ้น 8 ค่ำ เดือน 3,3,8,waxing,8,
1982-02-08,1982,2525,星期一,makha_bucha,萬佛節,มาฆบูชา,Makha Bucha,thai-buddhist-major,ขึ้น 15 ค่ำ เดือน 3,3,15,waxing,15,
1982-02-08,1982,2525,星期一,wan_phra,泰國佛日,วันพระ,Wan Phra,thai-buddhist,ขึ้น 15 ค่ำ เดือน 3,3,15,waxing,15,
1982-02-16,1982,2525,星期二,wan_phra,泰國佛日,วันพระ,Wan Phra,thai-buddhist,แรม 8 ค่ำ เดือน 3,3,23,waning,8,
1982-02-22,1982,2525,星期一,wan_phra,泰國佛日,วันพระ,Wan Phra,thai-buddhist,แรม 14 ค่ำ เดือน 3,3,29,waning,14,
1982-03-02,1982,2525,星期二,wan_phra,泰國佛日,วันพระ,Wan Phra,thai-buddhist,ขึ้น 8 ค่ำ เดือน 4,4,8,waxing,8,
1982-03-09,1982,2525,星期二,wan_phra,泰國佛日,วันพระ,Wan Phra,thai-buddhist,ขึ้น 15 ค่ำ เดือน 4,4,15,waxing,15,
1982-03-17,1982,2525,星期三,wan_phra,泰國佛日,วันพระ,Wan Phra,thai-buddhist,แรม 8 ค่ำ เดือน 4,4,23,waning,8,
1982-03-24,1982,2525,星期三,wan_phra,泰國佛日,วันพระ,Wan Phra,thai-buddhist,แรม 15 ค่ำ เดือน 4,4,30,waning,15,
1982-04-01,1982,2525,星期四,wan_phra,泰國佛日,วันพระ,Wan Phra,thai-buddhist,ขึ้น 8 ค่ำ เดือน 5,5,8,waxing,8,
1982-04-08,1982,2525,星期四,wan_phra,泰國佛日,วันพระ,Wan Phra,thai-buddhist,ขึ้น 15 ค่ำ เดือน 5,5,15,waxing,15,
1982-04-16,1982,2525,星期五,wan_phra,泰國佛日,วันพระ,Wan Phra,thai-buddhist,แรม 8 ค่ำ เดือน 5,5,23,waning,8,
1982-04-22,1982,2525,星期四,wan_phra,泰國佛日,วันพระ,Wan Phra,thai-buddhist,แรม 14 ค่ำ เดือน 5,5,29,waning,14,
1982-04-30,1982,2525,星期五,wan_phra,泰國佛日,วันพระ,Wan Phra,thai-buddhist,ขึ้น 8 ค่ำ เดือน 6,6,8,waxing,8,
1982-05-07,1982,2525,星期五,visakha_bucha,衛塞節,วิสาขบูชา,Visakha Bucha,thai-buddhist-major,ขึ้น 15 ค่ำ เดือน 6,6,15,waxing,15,
1982-05-07,1982,2525,星期五,wan_phra,泰國佛日,วันพระ,Wan Phra,thai-buddhist,ขึ้น 15 ค่ำ เดือน 6,6,15,waxing,15,
1982-05-15,1982,2525,星期六,wan_phra,泰國佛日,วันพระ,Wan Phra,thai-buddhist,แรม 8 ค่ำ เดือน 6,6,23,waning,8,
1982-05-22,1982,2525,星期六,wan_phra,泰國佛日,วันพระ,Wan Phra,thai-buddhist,แรม 15 ค่ำ เดือน 6,6,30,waning,15,
1982-05-30,1982,2525,星期日,wan_phra,泰國佛日,วันพระ,Wan Phra,thai-buddhist,ขึ้น 8 ค่ำ เดือน 7,7,8,waxing,8,
1982-06-06,1982,2525,星期日,wan_phra,泰國佛日,วันพระ,Wan Phra,thai-buddhist,ขึ้น 15 ค่ำ เดือน 7,7,15,waxing,15,
1982-06-14,1982,2525,星期一,wan_phra,泰國佛日,วันพระ,Wan Phra,thai-buddhist,แรม 8 ค่ำ เดือน 7,7,23,waning,8,
1982-06-20,1982,2525,星期日,wan_phra,泰國佛日,วันพระ,Wan Phra,thai-buddhist,แรม 14 ค่ำ เดือน 7,7,29,waning,14,
1982-06-28,1982,2525,星期一,wan_phra,泰國佛日,วันพระ,Wan Phra,thai-buddhist,ขึ้น 8 ค่ำ เดือน 8,8,8,waxing,8,
1982-07-05,1982,2525,星期一,wan_phra,泰國佛日,วันพระ,Wan Phra,thai-buddhist,ขึ้น 15 ค่ำ เดือน 8,8,15,waxing,15,
1982-07-06,1982,2525,星期二,khao_phansa,入雨安居,เข้าพรรษา,Khao Phansa,thai-buddhist-major,แรม 1 ค่ำ เดือน 8,8,16,waning,1,
1982-07-13,1982,2525,星期二,wan_phra,泰國佛日,วันพระ,Wan Phra,thai-buddhist,แรม 8 ค่ำ เดือน 8,8,23,waning,8,
1982-07-20,1982,2525,星期二,wan_phra,泰國佛日,วันพระ,Wan Phra,thai-buddhist,แรม 15 ค่ำ เดือน 8,8,30,waning,15,
1982-07-28,1982,2525,星期三,wan_phra,泰國佛日,วันพระ,Wan Phra,thai-buddhist,ขึ้น 8 ค่ำ เดือน 9,9,8,waxing,8,
1982-08-04,1982,2525,星期三,wan_phra,泰國佛日,วันพระ,Wan Phra,thai-buddhist,ขึ้น 15 ค่ำ เดือน 9,9,15,waxing,15,
1982-08-12,1982,2525,星期四,wan_phra,泰國佛日,วันพระ,Wan Phra,thai-buddhist,แรม 8 ค่ำ เดือน 9,9,23,waning,8,
1982-08-18,1982,2525,星期三,wan_phra,泰國佛日,วันพระ,Wan Phra,thai-buddhist,แรม 14 ค่ำ เดือน 9,9,29,waning,14,
1982-08-26,1982,2525,星期四,wan_phra,泰國佛日,วันพระ,Wan Phra,thai-buddhist,ขึ้น 8 ค่ำ เดือน 10,10,8,waxing,8,
1982-09-02,1982,2525,星期四,wan_phra,泰國佛日,วันพระ,Wan Phra,thai-buddhist,ขึ้น 15 ค่ำ เดือน 10,10,15,waxing,15,
1982-09-10,1982,2525,星期五,wan_phra,泰國佛日,วันพระ,Wan Phra,thai-buddhist,แรม 8 ค่ำ เดือน 10,10,23,waning,8,
1982-09-17,1982,2525,星期五,wan_phra,泰國佛日,วันพระ,Wan Phra,thai-buddhist,แรม 15 ค่ำ เดือน 10,10,30,waning,15,
1982-09-25,1982,2525,星期六,wan_phra,泰國佛日,วันพระ,Wan Phra,thai-buddhist,ขึ้น 8 ค่ำ เดือน 11,11,8,waxing,8,
1982-10-02,1982,2525,星期六,ok_phansa,出雨安居,ออกพรรษา,Ok Phansa,thai-buddhist-major,ขึ้น 15 ค่ำ เดือน 11,11,15,waxing,15,
1982-10-02,1982,2525,星期六,wan_phra,泰國佛日,วันพระ,Wan Phra,thai-buddhist,ขึ้น 15 ค่ำ เดือน 11,11,15,waxing,15,
1982-10-10,1982,2525,星期日,wan_phra,泰國佛日,วันพระ,Wan Phra,thai-buddhist,แรม 8 ค่ำ เดือน 11,11,23,waning,8,
1982-10-16,1982,2525,星期六,wan_phra,泰國佛日,วันพระ,Wan Phra,thai-buddhist,แรม 14 ค่ำ เดือน 11,11,29,waning,14,
1982-10-24,1982,2525,星期日,wan_phra,泰國佛日,วันพระ,Wan Phra,thai-buddhist,ขึ้น 8 ค่ำ เดือน 12,12,8,waxing,8,
1982-10-31,1982,2525,星期日,wan_phra,泰國佛日,วันพระ,Wan Phra,thai-buddhist,ขึ้น 15 ค่ำ เดือน 12,12,15,waxing,15,
1982-11-08,1982,2525,星期一,wan_phra,泰國佛日,วันพระ,Wan Phra,thai-buddhist,แรม 8 ค่ำ เดือน 12,12,23,waning,8,
1982-11-15,1982,2525,星期一,wan_phra,泰國佛日,วันพระ,Wan Phra,thai-buddhist,แรม 15 ค่ำ เดือน 12,12,30,waning,15,
1982-11-23,1982,2525,星期二,wan_phra,泰國佛日,วันพระ,Wan Phra,thai-buddhist,ขึ้น 8 ค่ำ เดือน 1,1,8,waxing,8,
1982-11-30,1982,2525,星期二,wan_phra,泰國佛日,วันพระ,Wan Phra,thai-buddhist,ขึ้น 15 ค่ำ เดือน 1,1,15,waxing,15,
1982-12-08,1982,2525,星期三,wan_phra,泰國佛日,วันพระ,Wan Phra,thai-buddhist,แรม 8 ค่ำ เดือน 1,1,23,waning,8,
1982-12-14,1982,2525,星期二,wan_phra,泰國佛日,วันพระ,Wan Phra,thai-buddhist,แรม 14 ค่ำ เดือน 1,1,29,waning,14,
1982-12-22,1982,2525,星期三,wan_phra,泰國佛日,วันพระ,Wan Phra,thai-buddhist,ขึ้น 8 ค่ำ เดือน 2,2,8,waxing,8,
1982-12-29,1982,2525,星期三,wan_phra,泰國佛日,วันพระ,Wan Phra,thai-buddhist,ขึ้น 15 ค่ำ เดือน 2,2,15,waxing,15,
1983-01-06,1983,2526,星期四,wan_phra,泰國佛日,วันพระ,Wan Phra,thai-buddhist,แรม 8 ค่ำ เดือน 2,2,23,waning,8,
1983-01-13,1983,2526,星期四,wan_phra,泰國佛日,วันพระ,Wan Phra,thai-buddhist,แรม 15 ค่ำ เดือน 2,2,30,waning,15,
1983-01-21,1983,2526,星期五,wan_phra,泰國佛日,วันพระ,Wan Phra,thai-buddhist,ขึ้น 8 ค่ำ เดือน 3,3,8,waxing,8,
1983-01-28,1983,2526,星期五,wan_phra,泰國佛日,วันพระ,Wan Phra,thai-buddhist,ขึ้น 15 ค่ำ เดือน 3,3,15,waxing,15,
1983-02-05,1983,2526,星期六,wan_phra,泰國佛日,วันพระ,Wan Phra,thai-buddhist,แรม 8 ค่ำ เดือน 3,3,23,waning,8,
1983-02-11,1983,2526,星期五,wan_phra,泰國佛日,วันพระ,Wan Phra,thai-buddhist,แรม 14 ค่ำ เดือน 3,3,29,waning,14,
1983-02-19,1983,2526,星期六,wan_phra,泰國佛日,วันพระ,Wan Phra,thai-buddhist,ขึ้น 8 ค่ำ เดือน 4,4,8,waxing,8,
1983-02-26,1983,2526,星期六,makha_bucha,萬佛節,มาฆบูชา,Makha Bucha,thai-buddhist-major,ขึ้น 15 ค่ำ เดือน 4,4,15,waxing,15,
1983-02-26,1983,2526,星期六,wan_phra,泰國佛日,วันพระ,Wan Phra,thai-buddhist,ขึ้น 15 ค่ำ เดือน 4,4,15,waxing,15,
1983-03-06,1983,2526,星期日,wan_phra,泰國佛日,วันพระ,Wan Phra,thai-buddhist,แรม 8 ค่ำ เดือน 4,4,23,waning,8,
1983-03-13,1983,2526,星期日,wan_phra,泰國佛日,วันพระ,Wan Phra,thai-buddhist,แรม 15 ค่ำ เดือน 4,4,30,waning,15,
1983-03-21,1983,2526,星期一,wan_phra,泰國佛日,วันพระ,Wan Phra,thai-buddhist,ขึ้น 8 ค่ำ เดือน 5,5,8,waxing,8,
1983-03-28,1983,2526,星期一,wan_phra,泰國佛日,วันพระ,Wan Phra,thai-buddhist,ขึ้น 15 ค่ำ เดือน 5,5,15,waxing,15,
1983-04-02,1983,2526,星期六,sao_ha_candidate,騷哈日候選 / 稍哈日候選,เสาร์ 5,Sao Ha candidate,thai-amulet-auspicious-day,แรม 5 ค่ำ เดือน 5,5,20,waning,5,按規則產生：星期六 + 泰國陰曆 5 月 + ขึ้น 5 ค่ำ 或 แรม 5 ค่ำ。未做人工作法會或高僧認定。
1983-04-05,1983,2526,星期二,wan_phra,泰國佛日,วันพระ,Wan Phra,thai-buddhist,แรม 8 ค่ำ เดือน 5,5,23,waning,8,
1983-04-11,1983,2526,星期一,wan_phra,泰國佛日,วันพระ,Wan Phra,thai-buddhist,แรม 14 ค่ำ เดือน 5,5,29,waning,14,
1983-04-19,1983,2526,星期二,wan_phra,泰國佛日,วันพระ,Wan Phra,thai-buddhist,ขึ้น 8 ค่ำ เดือน 6,6,8,waxing,8,
1983-04-26,1983,2526,星期二,wan_phra,泰國佛日,วันพระ,Wan Phra,thai-buddhist,ขึ้น 15 ค่ำ เดือน 6,6,15,waxing,15,
1983-05-04,1983,2526,星期三,wan_phra,泰國佛日,วันพระ,Wan Phra,thai-buddhist,แรม 8 ค่ำ เดือน 6,6,23,waning,8,
1983-05-11,1983,2526,星期三,wan_phra,泰國佛日,วันพระ,Wan Phra,thai-buddhist,แรม 15 ค่ำ เดือน 6,6,30,waning,15,
